,inner_word_ngrams,inner_pos_ngrams,inner_average_sentence_length,inner_normalized_standard_deviation_of_sentence_length,inner_average_word_length,inner_normalized_standard_deviation_of_word_length,inner_average_syllables_per_word,inner_normalized_standard_deviation_of_syllables_per_word,inner_average_flesch_kincaid_reading_ease_score_per_sentence,inner_normalized_standard_deviation_of_flesch_kincaid_reading_ease_score_per_sentence,inner_average_gunning_fog_index_per_sentence,inner_normalized_standard_deviation_of_gunning_fog_index_per_sentence,external_Unnamed: 0,external_word_ngrams,external_pos_ngrams,external_average_sentence_length,external_normalized_standard_deviation_of_sentence_length,external_average_word_length,external_normalized_standard_deviation_of_word_length,external_average_syllables_per_word,external_normalized_standard_deviation_of_syllables_per_word,external_average_flesch_kincaid_reading_ease_score_per_sentence,external_normalized_standard_deviation_of_flesch_kincaid_reading_ease_score_per_sentence,external_average_gunning_fog_index_per_sentence,external_normalized_standard_deviation_of_gunning_fog_index_per_sentence,external_file_name,sentence_vector_similarity_max,sentence_vector_similarity_avg
10,0.06055095061442151,0.08433780986795625,18.76086956521739,0.9579997361443492,4.184472769409038,0.5360068679249812,1.2533024333719582,0.46636199054331345,82.01847826086961,0.3311040570869814,8.668086956521735,0.8741810647520465,0,8.44004613510807e-07,0.00016270938435554438,0.004112808460629225,0.0003866086291252069,0.00043138394559427695,0.00029519074439765536,0.0009487698435093339,0.0002598305043104432,0.007212438084934547,0.00011768897900849007,0.010880607315364443,0.0009876705564655364,ex_src_p10_00524.txt,1.0000000000000007,0.8454938859283447
11,0.06035601986875684,0.10052240718820452,14.634666666666666,0.8145697154867698,4.321428571428571,0.533544984852341,1.2651239067055393,0.47300769357379013,78.59077333333333,0.3289973196794336,7.757120000000011,0.7872219456363996,0,9.242321582572655e-07,1.424156055018777e-05,0.0005972660357507209,0.00026493544088157517,0.0002099717492551889,1.4655641532024255e-05,0.0004074025524152258,9.75627401045287e-06,0.03056330032998744,0.00019635474667639707,0.005636949152554749,0.00017562501843304545,ex_src_p10_00524.txt,1.0000000000000009,0.8628945894365648
12,0.060741126205083255,0.10222999164839502,20.56756756756757,0.5845595103567196,4.575996495838808,0.5695884368678708,1.377354358300482,0.5519390402123863,65.60540540540542,0.3488308961475822,11.562522522522524,0.5000137006076948,0,1.0074156063452633e-06,3.188962817352037e-05,0.032588143699257444,0.00021189202977067723,0.00028628637327887674,0.0001432082773554777,0.00010548273826294086,0.0002598662606417834,0.006969023818257369,0.00010733164473059054,0.004746385040503398,0.00013689573655650822,ex_src_p10_00524.txt,1.0000000000000002,0.8390751010889794
13,0.058951101250711145,0.10909174195282058,20.337899543378995,0.7429527079199952,4.425011225864392,0.502029044426484,1.2503367759317467,0.45757043701492217,75.91981735159811,0.32875392463795733,10.138584474885855,0.6460549686284268,0,2.525947705146747e-06,7.154806030497396e-05,0.012280962036168575,0.00043233722615820813,0.002305454814250041,7.315534695551129e-05,0.0001531581498497303,0.00014290590937887648,0.04095537567461349,4.704029479984939e-05,0.008916700799465715,0.0008677714497850042,ex_src_p10_00524.txt,1.0000000000000004,0.888926509874425
14,0.06163163001293662,0.09110244792223599,29.743589743589745,0.6520279578272294,4.424568965517241,0.5340108686462183,1.2769396551724137,0.5015395124345339,62.99705128205122,0.40529432756321404,14.17128205128206,0.5775629420869659,0,3.103909397381144e-06,8.7179271907184e-06,0.007761607761612055,0.0002945347533229725,0.0018631944670994827,4.2891717170423505e-05,7.267260133536624e-05,4.347532432147361e-05,0.013961394410799244,0.0005805321716583212,0.0217264232942167,0.0008773485471910147,ex_src_p10_00524.txt,1.0000000000000002,0.8643519454698796
15,0.05971147502356268,0.09480901704433733,23.17467248908297,0.9136233614366734,3.9559072922555116,0.5353892757670434,1.1920105521009987,0.4317041790777074,80.03921397379912,0.31801072618908316,9.818384279475982,0.8011756454864668,0,5.071339434226108e-07,1.3632832989968202e-05,0.0026002381897605176,0.00011820429604003646,0.0036269144402671927,3.888801086482374e-06,0.0010173876458319242,0.0008236113684375046,0.0002970062901397341,2.4911824468953903e-05,0.0020601649684603984,0.0015974779046253884,ex_src_p10_00524.txt,1.0000000000000007,0.895981555904538
16,0.061491827438370845,0.10159807313325503,14.584375,0.7359703860463427,4.530747803728305,0.5718105442876711,1.3473323334047569,0.5297975487736637,72.9214062500001,0.39751457320087535,9.156468750000007,0.7171312908151392,0,5.263174189952535e-06,1.5337827666675463e-05,0.004628164556962133,0.0003708340280833555,8.499983177134851e-05,0.00010867827653249229,4.4249691650399825e-05,3.2671093130764994e-05,0.00977834302338465,0.0005018635671059646,0.0024598214285695974,0.0006710374450117351,ex_src_p10_00524.txt,1.0000000000000009,0.8240865994617468
17,0.06176662735849057,0.09461619898683694,23.460176991150444,0.6300344182685111,4.476801207091664,0.5459003411601668,1.3112033195020747,0.5201779475191709,66.68389380530974,0.39558135827854457,12.255088495575228,0.5388383681805636,0,1.1183902038268412e-05,2.2280699373447566e-05,0.013718591178875528,0.00031603979804106785,8.800787532070586e-05,2.650615752108898e-06,2.5015087224522503e-05,0.0002932868673118927,0.0025098644151313465,9.854029638212136e-06,0.007760560352547685,0.000116960536662436,ex_src_p10_00524.txt,1.0000000000000004,0.8189318847089861
18,0.059859159779614306,0.09019859308003608,25.942857142857143,0.6534499311152531,4.299008810572687,0.5150306856697888,1.2544052863436124,0.46859631761027615,67.48714285714286,0.3410403107546941,12.805285714285715,0.5297132602857122,0,5.7350001206324386e-08,7.256300530097959e-05,0.005010155721056009,0.0009606261426020613,7.933532396986465e-05,0.00022935611484387053,6.47836226996823e-06,1.7946777071564668e-05,0.028187633262234613,0.00010469846204402833,0.005454253611560489,0.002676520646338054,ex_src_p10_00524.txt,0.9999999999999998,0.8771730181490258
19,0.06058524690103637,0.09980412846698958,21.404347826086955,0.7046100597254141,4.291285801340646,0.5562651472173915,1.2943327239488116,0.4885490477736458,74.64126086956519,0.33004131078261983,9.86173913043477,0.6787780380600809,0,3.1161037399238256e-06,2.5309328324771285e-05,0.017555373256765705,0.00037996108669247075,0.0011726886468874653,7.822156887060672e-05,0.00041563491333285185,0.0001128636662694471,0.010068816585061313,3.442953202636989e-05,0.005726307353246085,0.0009761449175976766,ex_src_p10_00524.txt,1.0000000000000007,0.8927841144378501
20,0.059574698436075456,0.10623554747394924,28.753086419753085,0.5791461339706867,4.405324173465006,0.5204181883439221,1.275225418634607,0.46885809016886726,65.64660493827161,0.30936638111861336,13.020246913580248,0.5169339887493878,0,1.575592703305373e-05,2.111460167644741e-05,0.0330098369314058,0.000704112968953452,0.00043905651199427354,0.00015669658199990444,0.0017869091391420344,1.9307037675553307e-05,0.01280100232244763,1.2096577761133709e-05,0.008103601883671985,0.0007497676473305903,ex_src_p10_00524.txt,1.0000000000000002,0.8848896363154217
21,0.0611568267335603,0.11885906385528155,13.65036674816626,1.0815155871090518,4.389754612215655,0.5352660435272599,1.2835393157800465,0.4755597552461532,73.77308068459648,0.43438396437491616,7.776894865525676,1.073802410026522,0,2.561661544303595e-06,1.691393709533917e-05,0.008363410563898555,0.0010190220509740389,0.0013026254606876009,7.470883756588442e-05,8.432794549673162e-05,4.771552347332397e-05,0.0012376811835252965,3.0164639650553937e-05,0.0014781988590097939,0.003583275253700169,ex_src_p10_00524.txt,1.0000000000000004,0.8096703732397025
22,0.06042294309372798,0.09516860168441416,20.27857142857143,1.0191687033393222,4.1808735470236,0.5322762457332412,1.2404015498414935,0.468663069060002,77.27710714285705,0.46551077092379656,9.761785714285734,0.9396135057780883,0,5.596133087759636e-07,0.0001463112164669378,0.011330049261083275,0.0004929636264985326,0.0005391521191411286,0.00019601160458770917,0.0004865942724567862,4.880467265427901e-05,0.04426690617071927,0.0007727095246564675,0.01340109890111485,0.0015141716369013736,ex_src_p10_00524.txt,1.0000000000000007,0.8583047073438762
23,0.06166926741130091,0.09727064833596578,17.435114503816795,0.8173470048741501,4.656304728546409,0.5762579371375594,1.4319176882661997,0.5489856389599325,62.79190839694653,0.5893981559489343,12.113320610687044,0.7081154174630236,0,1.1050000415686878e-05,0.00010376751755671043,0.013313555949498124,0.0002948607209719567,0.00019751360605724244,3.493767252105151e-05,0.0002867162727895334,2.748464208690571e-05,0.0026370575988750034,0.0006839631806944135,0.007557063889011673,0.0007746767313562275,ex_src_p10_00524.txt,1.0000000000000009,0.7917454041191745
24,0.06128913682753849,0.0889072761814605,8.46705710102489,1.1765087316975522,4.602455472937922,0.5910862382861145,1.3987549714680962,0.5520711494623483,67.25711566617883,0.7690643241534426,8.939882869692513,1.0849179360904027,0,2.2366054942130065e-06,0.00028345422984020485,0.5347777613604308,0.0022731246213034684,0.00023617634209660565,0.0001609114756809804,0.00011380681244665958,0.00039197551060377034,0.027390506660680103,0.0010551401534025784,0.00032243013207100546,0.006635785605176414,ex_src_p10_00524.txt,1.0000000000000009,0.7751186200922423
25,0.060820262483994886,0.1073149049127278,25.34054054054054,0.7737141427223047,4.50533276450512,0.5669248853150143,1.3564419795221843,0.5512776923841017,58.06729729729727,0.5772088910110829,14.23497297297298,0.6415726296769984,0,6.489440576851191e-07,8.795665741995196e-07,0.006126126126126508,9.452546659161065e-05,7.780201302143297e-05,2.3153559439825777e-05,0.0002136431634520708,6.459118596646718e-07,0.00020270270271538493,0.0017028556594895772,0.007580218516393344,0.0003341864116508386,ex_src_p10_00524.txt,1.0000000000000002,0.8485048280506009
26,0.059665055876542604,0.09575122555824693,16.52173913043478,0.6911405508484231,4.2504048582995955,0.5379542000802626,1.259514170040486,0.484988915772111,79.03655518394655,0.3871420569362194,8.414448160535118,0.6772326158774116,0,5.793754203897716e-06,0.0001521424322602355,0.01672240802675873,0.00067877357761148,0.0018716317666296334,3.173462877936739e-05,8.190270308028325e-05,5.1107279310680376e-05,0.040319816053525415,0.0005501602550336826,0.016625282306335976,0.00017454433976227257,ex_src_p10_00524.txt,1.0000000000000004,0.8667230080504124
27,0.06017834423845874,0.11323436937347145,15.725714285714286,0.9863039853099435,4.500908430232558,0.5421572934454355,1.3134084302325582,0.49880981378030004,63.91865714285708,0.5840817853159589,10.127399999999996,0.8100921433800188,0,3.718322636056537e-06,4.784199570165293e-05,0.0030306535569692983,0.0001227777345831349,6.125978186322101e-05,1.6369135254046263e-05,0.0006220912071521756,7.60000004938477e-05,0.1254197327851756,0.0003265833730454748,0.002267774086393004,0.002483856324131839,ex_src_p10_00524.txt,1.0000000000000007,0.8291316473828622
28,0.06063744276328886,0.10151847443154864,20.262096774193548,0.649427574370014,4.199004975124378,0.5171250303199856,1.231044776119403,0.4503894463105196,78.6339516129032,0.28201073081610784,9.730161290322583,0.6270219901585593,0,1.3118296943656627e-06,3.949408585765535e-05,0.005144605116797152,6.214192645703775e-05,0.0001351245957597058,3.582978107352641e-05,0.0007398205920841061,0.00025552791035315936,0.01261497923988486,0.00034795756429445435,0.0016568914955925607,0.0008757748151629885,ex_src_p10_00524.txt,1.0000000000000007,0.8684568858988876
29,0.05988275580551524,0.10967402420659655,17.787096774193547,0.7698110972169405,4.293616249546608,0.5531221384339611,1.260246644903881,0.48682991535862596,79.4977741935484,0.29324485231896313,8.736741935483868,0.7176226083381093,0,2.7798132542569687e-06,8.39620547354869e-06,0.020629708325284213,7.040569699778843e-05,0.0007383425698641588,2.6628101458814335e-05,0.00047207639384216904,9.30161109686245e-05,0.03323155357806229,0.0002812816902699189,0.014754127508272319,0.0006754662929117083,ex_src_p10_00524.txt,1.0000000000000007,0.8391379452472957
30,0.061358760841549856,0.09595996766474081,15.540880503144654,0.7916973828115385,4.1819101578308375,0.5204610168343387,1.1928369081343586,0.44094841224588105,83.99801886792457,0.2671119776369877,8.015188679245282,0.6975903990559668,0,3.920828621654937e-06,1.847513903981135e-05,0.04361274358181255,0.0006183241364311476,0.0010411891735850887,0.00011386809158331346,0.0005312663114875882,8.047101703506643e-05,0.03762302396734185,0.00022788448200172784,0.015159005654760804,0.001316055851254827,ex_src_p10_00524.txt,1.0000000000000007,0.8427392902720662
31,0.05899392595732757,0.09955960631284358,28.759036144578314,0.9525765995132216,4.469627147046502,0.5467763029982414,1.3261416003351487,0.5106359281973276,63.05861445783137,0.5697498203638774,14.183253012048192,0.811447850100542,0,1.4774064124312147e-06,1.8916314578815152e-05,0.027060112106177314,0.00016733702319882138,0.0002926537885636904,0.00016435636722711422,0.0003257307833453016,0.00010418755847907413,0.003717197557421059,0.0027815438013383265,0.00975546252808357,0.0011281496036086303,ex_src_p10_00524.txt,1.0000000000000007,0.8744909429610151
32,0.06033327964133,0.10098046252013576,20.17180616740088,0.7157728238484496,4.287180607119458,0.5135165006935498,1.2310548154618912,0.45260301332507247,78.21303964757702,0.26230564333625345,9.438193832599117,0.6469805407798653,0,1.2391406215006562e-06,2.3137712150261835e-05,0.02894902454373849,0.00012270461759822382,0.0012417328723888232,2.5950571041155612e-05,0.0007498599345723278,1.80593721773592e-05,0.010860767360753698,3.373340243795209e-05,0.0007716103768888871,0.0005936452103757484,ex_src_p10_00524.txt,1.0000000000000004,0.868205617368585
33,0.06099165321767198,0.09484038316510177,21.283261802575108,1.0200262138444585,4.769711635410365,0.5777724210699184,1.391812865497076,0.5530015935228847,65.87463519313302,0.45472850686166266,11.519699570815446,0.7381223092823196,0,2.3999758518231107e-06,1.2859434257467273e-05,0.005283463224927232,0.0013504741316348046,0.002552816575568606,2.2471770469989494e-05,0.00012037511488505181,0.00010133965652525667,0.01815810295637732,0.0006233354456891549,0.006190840143474929,0.0006756828945658766,ex_src_p10_00524.txt,1.0000000000000007,0.8282123779905415
34,0.061578647416413376,0.09408144374103622,22.75115207373272,0.9352355366049819,4.6313550739315374,0.5636147158157119,1.3516305448653028,0.5372729996543621,64.22917050691248,0.4681816663773118,11.709723502304152,0.7439192475429512,0,7.89609620217846e-06,4.5371373556812866e-05,0.007350420840158023,0.0004454590300952965,0.0002003898356770506,2.5937201802106458e-05,0.0005115658974976789,0.0002550526948722487,0.11858514105882989,0.00022173340318248913,0.005842223765334609,0.0018318146747235975,ex_src_p10_00524.txt,1.0000000000000002,0.8485882433611577
35,0.06138788208753875,0.0924247772758492,13.48913043478261,0.9211921496072301,4.606768734891217,0.5823314571047026,1.371676067687349,0.5534916022879782,71.60016304347825,0.3932152199066595,8.959701086956523,0.7264853157628535,0,5.3241124440550625e-06,5.244762158809757e-06,0.09360804672290968,0.0004423655593694953,0.0013102196073742078,0.00032349186691804643,1.2849456113350755e-05,2.3044114115244874e-05,0.04691205533600851,0.0009747578678742652,0.020140647396081235,0.00022187811802543145,ex_src_p10_00524.txt,1.0000000000000007,0.7905554683218895
36,0.05961538917058101,0.10698246030427407,24.689814814814813,0.6931833006880856,4.451903243952747,0.5184915200977204,1.3028314269641852,0.49699820026274916,69.3094444444444,0.3512586467270297,12.116296296296294,0.6101668891527448,0,7.226196953105668e-07,3.0937673840408797e-06,0.0013726037595382934,0.0006687906797817611,0.0008354630799516372,3.714856708803005e-05,1.1820323506439578e-05,7.632866271567451e-05,0.01434135166088879,6.473006283636007e-05,0.010532749498262106,0.000940623702117338,ex_src_p10_00524.txt,1.0000000000000007,0.885888521875662
37,0.061258995144789344,0.09051582748449608,18.314285714285713,1.0004767748931718,4.503553475472352,0.5671188449599819,1.3373201594730455,0.5332279858551371,62.119206349206394,0.7179240849530103,11.571523809523834,0.8776690121330429,0,4.821027403754952e-06,8.689166594619269e-06,0.004066736183524711,0.004006371574641232,0.0018570910457889056,6.466205557498217e-05,9.73711584340009e-05,2.6468023857306733e-05,0.007007179081917059,0.0020431334356519892,0.0008156400174534895,0.0008312099324117028,ex_src_p10_00524.txt,1.0000000000000009,0.8161328297278787
38,0.06107031591604721,0.09815129543846096,19.724137931034484,0.8126103749930135,4.363854895104895,0.5429102126562398,1.2707604895104896,0.4767458060319257,70.52965517241378,0.4774472043639627,10.178017241379315,0.7710871206804333,0,3.957942873888953e-06,5.262041636973358e-05,0.03149723839379348,0.0005639557825913855,6.49103371852533e-06,1.0475617995608921e-05,0.00016236704772598642,0.0005849856405872322,0.014356664951094444,7.019295148558147e-05,0.00034042285428093066,0.0011283763283482795,ex_src_p10_00524.txt,1.000000000000001,0.826758525723965
39,0.05897070962030768,0.10254178286111937,38.49624060150376,0.8609596983441511,4.003515625,0.5503716192371606,1.22578125,0.45132159132304667,73.41037593984964,0.3649091265287176,11.925263157894737,0.6890829340834549,0,3.803214193180693e-06,2.4902389948663894e-05,0.3173187205301389,0.00038193061237801196,0.00024576541161813736,5.157363782393176e-05,0.0004460488793276429,0.00011268727005980805,0.008525159051487208,7.732193192239167e-05,0.012065878983170464,0.00026727673175774846,ex_src_p10_00524.txt,1.0000000000000007,0.9094850283821754
40,0.060610082928802586,0.09863800526586353,16.82312925170068,0.5756311115754722,4.290335624747271,0.5434827734679233,1.2866963202587949,0.5017470498402974,74.17561224489798,0.286128972505392,9.224727891156457,0.5192629259843707,0,1.3269658165129816e-06,1.7463755383667623e-05,0.011095347229801433,0.0008094192751932905,0.00022251205351242476,0.00010594867244395623,0.00016364272701641092,0.00025101273008498737,0.12721852433283232,0.0007156825392370947,0.0028734601948947613,0.0005992083881641852,ex_src_p10_00524.txt,1.0000000000000007,0.8632750475418707
41,0.06054560039155971,0.10024136707923798,22.544117647058822,0.8316205102178992,4.274407479886932,0.5052696459105208,1.238747553816047,0.44250354235983513,76.57999999999997,0.3591796752176368,10.223382352941176,0.7693584112379384,0,1.3399397471858254e-06,5.432777537922595e-06,0.006121587390936156,0.00036164940318872407,0.0003975752354126172,0.0005686809671223703,0.00043624981131218377,1.1033736499355129e-05,0.037920489296652704,7.687661541411206e-06,0.0006535214982950066,3.52566727600534e-05,ex_src_p10_00524.txt,1.0000000000000007,0.8612299686958719
42,0.06105804762882366,0.10073033407178873,13.205962059620596,0.7947445003920434,4.423558382926329,0.5125244777783303,1.268007387646214,0.4734128956875651,78.1214092140922,0.3919795343262119,7.478346883468835,0.7778407471891995,0,1.9756166932463626e-06,5.439256090557232e-05,0.014018931658510425,0.0002955121303985786,0.000852611876187126,0.00016294941403127705,0.00027191670433013293,0.00010444488618760461,0.06348552274991448,0.00026092771257330005,0.02360550415848106,0.0008049760026471731,ex_src_p10_00524.txt,1.0000000000000007,0.8436732242351633
43,0.06272032248982964,0.10495064838322045,26.807291666666668,0.6059384068241586,4.842821060812123,0.6018986646311126,1.4676510588692442,0.5852497170705129,48.81505208333334,0.5442463880817038,16.12572916666667,0.4462897723594394,0,3.999707138076236e-05,3.2748840767538034e-06,0.02646974885844955,0.0003302593334701953,0.004538094117454428,0.00013051067758851342,0.0010166294688573885,0.0005899182561952543,0.03542695858282485,0.0012954639043144534,0.016237641242931034,0.00033358163118929474,ex_src_p10_00524.txt,1.0000000000000007,0.8260556203661747
44,0.06152202359829667,0.098162363391779,23.889830508474578,0.9375019523132982,4.631606952820149,0.5646130277500854,1.3456899609790707,0.5213669870509208,59.56012711864403,0.5197484884013945,13.94843220338985,0.6815585733123298,0,2.4762893184315793e-06,4.1552463051694466e-05,0.006002824858750699,9.026385450305874e-05,0.0004522687242882739,3.804864443135436e-05,8.089582326298306e-05,5.327239235963788e-05,0.043687910257688145,5.1655609825340676e-05,0.004707331493884581,0.00037978655185511023,ex_src_p10_00524.txt,1.0000000000000002,0.8464068178081328
45,0.0609505066956207,0.1055037885399087,29.24867724867725,0.6122249831457305,4.417872648335745,0.5049562159952619,1.2485528219971056,0.45301248650294085,65.25566137566135,0.31217040792259093,13.777936507936516,0.5220014882323772,0,1.4039728485001901e-06,3.0527252584899855e-05,0.009600897018113841,0.00016851315897459251,8.671369178347987e-05,0.00025525105186341435,0.0004211862108287612,0.0004275325500457394,0.009136312199942154,0.0004689582601100084,0.03436507936509159,6.840486068493412e-05,ex_src_p10_00524.txt,1.000000000000001,0.8694445338642584
46,0.060825599719838905,0.09549128930963095,15.113756613756614,1.0298696330546027,4.201470330824436,0.5273265725640297,1.2322772623840363,0.44897851665689026,84.25642857142861,0.30328139684056793,7.088756613756619,0.9689006804818141,0,1.7307694540752427e-07,8.578682781548719e-06,0.04338624338624264,0.00043107437728284737,0.0007563898233371447,0.0002782424464157218,0.0010959638084750978,0.0001461699880097589,0.037680519480502994,0.000699291169373284,0.006452688568962195,0.0011554024943435381,ex_src_p10_00524.txt,1.0000000000000007,0.8684007022514433
47,0.06067078997664048,0.0949516350547203,25.884615384615383,0.5497687986657444,4.553385693058798,0.5634224478879629,1.3309276162173636,0.5024928888529231,60.97972527472529,0.38446218450732295,13.849120879120884,0.45927248550113603,0,1.0111865728218428e-06,1.0031467551990803e-05,0.008909169926120342,0.0008788384386181347,0.00031842763473921565,3.976986822640249e-06,0.0001432596519277407,0.0002331819868970353,0.026804482646070937,0.0005253060658984565,0.018675334566427892,0.0010597499721413661,ex_src_p10_00524.txt,1.0,0.8709710997873681
48,0.06005350239322533,0.11875773596018678,19.617328519855597,0.43676416962363257,4.510489510489511,0.510773615122951,1.3163415531836584,0.48874967967425487,69.43678700361018,0.2358257630584091,10.514440433212991,0.404053320851475,0,2.051100785126214e-06,4.891714453487961e-05,0.002758816388944041,0.007751254704013111,0.001358830742717032,9.966121884552592e-05,0.00037077558346476636,0.00021792424442124148,0.015791121389781893,0.0011625205293145924,0.0007691476253270935,0.0009208720172281804,ex_src_p10_00524.txt,1.0000000000000007,0.857653507471424
